,current,potential,elapsed_time,applied_potential,current_range,segment
0,2.0855443381151417e-06,0.0006134682917036116,0.013333,0.0,0.002,0.0
1,1.962861915671965e-06,0.0009201746433973312,0.026666,-0.0010000000474974513,0.002,0.0
2,1.7788380546335247e-06,0.0006134682917036116,0.039999,-0.0020000000949949026,0.002,0.0
3,1.5948141935950844e-06,0.00030676196911372244,0.053332,-0.003000000026077032,0.002,0.0
4,1.533472982373496e-06,0.0006134682917036116,0.066665,-0.004000000189989805,0.002,0.0
5,1.2881079101134674e-06,-0.000613357056863606,0.079998,-0.005000000353902578,0.002,0.0
6,1.0427428378534387e-06,-0.0003066507342737168,0.093331,-0.006000000052154064,0.002,0.0
7,8.587190336584172e-07,-0.0009200634085573256,0.106664,-0.007000000216066837,0.002,0.0
8,6.746952294633957e-07,-0.0009200634085573256,0.119997,-0.00800000037997961,0.002,0.0
9,4.906714252683742e-07,-0.001533476053737104,0.13333,-0.009000000543892384,0.002,0.0
10,2.4530635300834547e-07,-0.0018401824636384845,0.146663,-0.010000000707805157,0.002,0.0
11,6.128253460246924e-08,-0.0027603013440966606,0.159996,-0.01100000087171793,0.002,0.0
12,-6.14000015275451e-08,-0.0033737141638994217,0.173329,-0.012000000104308128,0.002,0.0
13,-2.454237915117119e-07,-0.003987126983702183,0.186662,-0.013000000268220901,0.002,0.0
14,-4.907888637717406e-07,-0.0046005393378436565,0.199995,-0.014000000432133675,0.002,0.0
15,-6.748126679667621e-07,-0.005827364977449179,0.213328,-0.015000000596046448,0.002,0.0
16,-7.361539360317693e-07,-0.0064407773315906525,0.226661,-0.01600000075995922,0.002,0.0
17,-9.815190651352168e-07,-0.0070541901513934135,0.239994,-0.017000000923871994,0.002,0.0
18,-1.1655428124868195e-06,-0.007360896561294794,0.253327,-0.018000001087784767,0.002,0.0
19,-1.2882253486168338e-06,-0.008281015790998936,0.26666,-0.01900000125169754,0.002,0.0
20,-1.4722492096552742e-06,-0.008894428610801697,0.279993,-0.020000001415610313,0.002,0.0
21,-1.5949317457852885e-06,-0.009814547374844551,0.293326,-0.021000001579523087,0.002,0.0
22,-1.7789554931368912e-06,-0.011041373014450073,0.306659,-0.02200000174343586,0.002,0.0
23,-1.9016380292669055e-06,-0.011961491778492928,0.319992,-0.023000001907348633,0.002,0.0
24,-2.085661890305346e-06,-0.012574904598295689,0.333325,-0.024000000208616257,0.002,0.0
25,-2.2083443127485225e-06,-0.013495023362338543,0.346658,-0.02500000037252903,0.002,0.0
26,-2.2696856376569485e-06,-0.014415142126381397,0.359991,-0.026000000536441803,0.002,0.0
27,-2.3923682874738006e-06,-0.015335261821746826,0.373324,-0.027000000700354576,0.002,0.0
28,-2.453709385008551e-06,-0.015641966834664345,0.386657,-0.02800000086426735,0.002,0.0
29,-2.6377333597338293e-06,-0.016868792474269867,0.39999,-0.029000001028180122,0.002,0.0
30,-2.69907445726858e-06,-0.01778891123831272,0.413323,-0.030000001192092896,0.002,0.0
31,-2.821757107085432e-06,-0.019015736877918243,0.426656,-0.03100000135600567,0.002,0.0
32,-2.9444395295286085e-06,-0.01962915062904358,0.439989,-0.03200000151991844,0.002,0.0
33,-2.883098431993858e-06,-0.020242562517523766,0.453322,-0.032999999821186066,0.002,0.0
34,-3.0671221793454606e-06,-0.021776095032691956,0.466655,-0.03400000184774399,0.002,0.0
35,-3.1898046017886372e-06,-0.02269621379673481,0.479988,-0.03500000014901161,0.002,0.0
36,-3.3124872516054893e-06,-0.023309625685214996,0.493321,-0.036000002175569534,0.002,0.0
37,-3.3124872516054893e-06,-0.024843158200383186,0.506654,-0.03700000047683716,0.002,0.0
38,-3.435169674048666e-06,-0.025456570088863373,0.519987,-0.03800000250339508,0.002,0.0
39,-3.3738285765139153e-06,-0.026376688852906227,0.53332,-0.039000000804662704,0.002,0.0
40,-3.557852323865518e-06,-0.02729680947959423,0.546653,-0.04000000283122063,0.002,0.0
41,-3.619193648773944e-06,-0.02760351449251175,0.559986,-0.04100000113248825,0.002,0.0
42,-3.619193648773944e-06,-0.029443753883242607,0.573319,-0.04200000315904617,0.002,0.0
43,-3.7418760712171206e-06,-0.030057165771722794,0.586652,-0.0430000014603138,0.002,0.0
